id,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,poi_1,poi_2,poi_3,size,price_monthly,room_count,total_call,gender
1740,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3348.0,7871.0,3036.0,9.0,500000.0,6.0,21,putra
1741,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,3337.0,7878.0,3027.0,12.0,600000.0,3.0,107,putra
1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1705.0,9350.0,4007.0,9.0,450000.0,7.0,23,putra
1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.0,6477.0,,9.0,400000.0,4.0,36,campur
1744,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2191.0,7967.0,3912.0,12.0,700000.0,12.0,102,putra
1745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9678.0,11338.0,7825.0,9.0,500000.0,9.0,7,campur
1746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5050.0,13319.0,2893.0,9.0,350000.0,9.0,32,campur
1747,,1.0,,0.0,0.0,0.0,0.0,,3391.0,11644.0,1101.0,9.0,500000.0,15.0,46,putri
1748,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4004.0,6420.0,4406.0,42.0,2500000.0,2.0,2,campur
1749,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5116.0,4990.0,5886.0,9.0,450000.0,7.0,32,putri
1750,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4435.0,13958.0,3159.0,9.0,350000.0,7.0,33,putri
1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4953.0,14982.0,4721.0,12.0,400000.0,5.0,42,putra
1752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2921.0,10510.0,5219.0,9.0,375000.0,4.0,11,putri
1753,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8147.0,16924.0,9535.0,7.5625,425000.0,14.0,46,putri
1754,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3837.0,6602.0,4224.0,16.0,2500000.0,9.0,36,campur
1755,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2181.0,12070.0,2001.0,15.0,1300000.0,2.0,59,putri
1756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3486.0,9879.0,5824.0,9.0,400000.0,3.0,36,putra
1757,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3875.0,7195.0,3732.0,9.0,1600000.0,,62,putri
1758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1353.0,8842.0,3351.0,9.0,500000.0,7.0,70,putri
1759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3836.0,8743.0,2693.0,9.0,900000.0,1.0,29,campur
1760,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3836.0,8743.0,2693.0,9.0,1300000.0,1.0,2,campur
1761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3836.0,8743.0,2693.0,9.0,1800000.0,1.0,1,campur
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4057.0,13325.0,2498.0,7.5,400000.0,18.0,7,putra
1763,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1128.0,8921.0,2861.0,24.0,1600000.0,7.0,32,putri
1764,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1178.0,8871.0,2806.0,14.0,600000.0,1.0,95,putri
1765,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3087.0,7716.0,5073.0,12.0,650000.0,3.0,63,putri
1766,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7520.0,8748.0,6120.0,19.2,1800000.0,14.0,37,campur
1767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3314.0,8671.0,2416.0,12.0,2000000.0,12.0,9,campur
1768,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3505.0,8701.0,2502.0,12.0,1500000.0,12.0,60,campur
1769,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3502.0,8702.0,2499.0,12.0,1800000.0,12.0,1,campur
1770,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8333.0,11577.0,6312.0,16.0,500000.0,11.0,142,campur
1771,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1886.0,9555.0,4215.0,9.0,500000.0,6.0,43,putri
1772,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1179.0,10606.0,1209.0,16.0,1100000.0,12.0,2,putri
1773,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8006.0,8623.0,6657.0,14.0,500000.0,2.0,7,campur
1774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2109.0,12126.0,2425.0,9.0,500000.0,6.0,101,putri
1775,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2249.0,8859.0,1970.0,6.0,1200000.0,2.0,108,campur
1776,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2016.0,9197.0,1643.0,12.0,1500000.0,14.0,43,campur
1777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7673.0,16373.0,5804.0,9.0,350000.0,8.0,27,putri
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1335.0,10924.0,1259.0,9.0,400000.0,14.0,53,putri
1779,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1433.0,11020.0,3399.0,12.0,1100000.0,8.0,35,putri
1780,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,8738.0,1751.0,9285.0,12.0,800000.0,14.0,12,putri
1781,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4528.0,12149.0,,9.0,500000.0,7.0,28,putri
1782,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4528.0,12149.0,2199.0,9.0,650000.0,7.0,4,putri
1783,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1454.0,8701.0,3371.0,9.0,750000.0,11.0,191,putri
1784,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8866.0,10679.0,7074.0,9.0,300000.0,10.0,40,putra
1785,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2345.0,8946.0,4606.0,12.0,400000.0,9.0,146,putra
1786,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2345.0,8946.0,4606.0,16.0,550000.0,9.0,2,putra
1787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4455.0,5594.0,5447.0,9.0,400000.0,,14,putra
1788,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3309.0,8387.0,5512.0,16.0,1000000.0,7.0,40,putra
1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.0,8902.0,2605.0,,450000.0,19.0,44,putra
1790,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1758.0,8652.0,,13.2,1500000.0,12.0,17,putri
1791,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4082.0,6736.0,4146.0,16.0,1500000.0,12.0,2,putra
1792,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9822.0,287.0,10643.0,12.0,500000.0,12.0,20,putri
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,9578.0,3180.0,12.0,350000.0,8.0,39,putri
1794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,5878.0,5608.0,9.0,350000.0,1.0,14,putra
1795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4268.0,5881.0,5604.0,16.0,450000.0,3.0,8,putra
1796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4268.0,5882.0,5605.0,17.5,550000.0,2.0,1,putra
1797,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1977.0,8127.0,3087.0,8.25,1250000.0,2.0,2,putri
1798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2914.0,8665.0,5151.0,6.25,450000.0,6.0,2,putra
1799,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2917.0,8659.0,5153.0,6.25,500000.0,6.0,20,putra
1800,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,9955.0,6646.0,9.0,600000.0,14.0,10,putra
1801,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6813.0,15677.0,8258.0,16.0,550000.0,5.0,28,campur
1802,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,4293.0,9413.0,2700.0,12.0,2000000.0,1.0,2,putri
1803,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3905.0,6168.0,4827.0,12.0,1450000.0,10.0,14,putri
1804,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3893.0,6736.0,5654.0,9.0,750000.0,6.0,55,putri
1805,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3895.0,6736.0,5656.0,9.0,1300000.0,10.0,6,putri
1806,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4618.0,6600.0,,12.0,1250000.0,10.0,6,putri
1807,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4543.0,9367.0,6863.0,9.0,2250000.0,12.0,42,campur
1808,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,4543.0,9364.0,6864.0,12.0,2500000.0,13.0,3,campur
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2934.0,8580.0,,9.0,450000.0,4.0,140,campur
1810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2931.0,8577.0,2328.0,9.0,600000.0,2.0,82,campur
1811,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4129.0,8159.0,3243.0,9.0,500000.0,4.0,6,putri
1812,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4119.0,8182.0,3223.0,9.0,750000.0,17.0,34,putri
1813,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4115.0,8187.0,3217.0,9.0,1150000.0,2.0,3,putri
1814,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3344.0,9828.0,1636.0,9.0,500000.0,5.0,64,putri
1815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3350.0,12735.0,4922.0,9.0,600000.0,17.0,5,putri
1816,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4050.0,10232.0,2083.0,16.0,750000.0,19.0,3,putri
1817,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,9270.0,,7304.0,12.0,500000.0,4.0,33,campur
1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36346.0,44892.0,34617.0,16.0,350000.0,4.0,3,putra
1819,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3959.0,12708.0,5798.0,12.0,700000.0,10.0,28,putri
1820,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3959.0,12708.0,5798.0,12.0,1300000.0,10.0,17,putri
1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,8884.0,7459.0,9.0,550000.0,4.0,1,putri
1822,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8834.0,8884.0,7459.0,9.0,850000.0,4.0,1,putri
1823,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8894.0,1177.0,9649.0,15.0,1000000.0,17.0,15,putra
1824,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1697.0,8368.0,3342.0,12.0,700000.0,10.0,31,putra
1825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3635.0,11129.0,1329.0,9.0,500000.0,11.0,54,putra
1826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3377.0,6697.0,4695.0,9.0,650000.0,12.0,22,putri
1827,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4785.0,8824.0,3420.0,12.0,500000.0,7.0,31,putri
1828,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1673.0,9267.0,3958.0,6.0,370000.0,6.0,9,putri
1829,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2699.0,8501.0,,14.0,1200000.0,7.0,35,putra
1830,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2699.0,8501.0,2341.0,,1200000.0,4.0,33,putra
1831,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4157.0,9906.0,2336.0,9.0,850000.0,3.0,15,putri
1832,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2071.0,8099.0,3000.0,18.0,1500000.0,9.0,57,campur
1833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2071.0,8099.0,,20.0,1600000.0,9.0,38,campur
1834,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3910.0,7169.0,5853.0,9.0,550000.0,13.0,4,putra
1835,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,3910.0,7169.0,5853.0,12.0,650000.0,13.0,6,putra
1836,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,7531.0,5638.0,7062.0,9.0,450000.0,6.0,10,putri
1837,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9374.0,1119.0,9972.0,12.0,1100000.0,13.0,20,putri
1838,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4816.0,6184.0,4812.0,10.5,550000.0,18.0,43,putra
1839,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,3922.0,11708.0,1587.0,9.0,4500000.0,5.0,8,campur
1840,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4401.0,8046.0,3497.0,14.0,1200000.0,19.0,150,campur
1841,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4376.0,8057.0,3473.0,14.0,1200000.0,19.0,102,campur
1842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5148.0,8780.0,3768.0,9.0,,18.0,64,putri
1843,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4495.0,5739.0,5099.0,12.0,700000.0,8.0,24,putri
1844,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,9276.0,967.0,9945.0,9.0,550000.0,4.0,21,putra
1845,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6206.0,15780.0,4962.0,12.0,450000.0,9.0,18,putri
1846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5730.0,10386.0,3779.0,9.0,500000.0,20.0,329,campur
1847,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,5730.0,10386.0,3779.0,12.0,575000.0,20.0,86,campur
1848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5730.0,10386.0,3779.0,12.0,600000.0,20.0,12,campur
1849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5730.0,10386.0,3779.0,12.0,2550000.0,3.0,9,campur
1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0,14715.0,3906.0,9.0,350000.0,11.0,31,putra
1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5210.0,14761.0,3951.0,9.0,600000.0,2.0,3,putri
1852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2808.0,8797.0,2102.0,9.0,400000.0,14.0,301,campur
1853,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2201.0,9952.0,879.0,22.5,2000000.0,3.0,9,putra
1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3902.0,13182.0,2357.0,12.0,500000.0,5.0,8,putri
1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.0,14013.0,3213.0,12.0,1500000.0,19.0,32,campur
1856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8988.0,18991.0,8427.0,9.0,400000.0,9.0,77,putri
1857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2810.0,11338.0,569.0,7.5,500000.0,6.0,111,putra
1858,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6462.0,16102.0,5294.0,7.84,750000.0,4.0,14,putri
1859,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,5416.0,4652.0,6257.0,9.0,700000.0,3.0,11,putra
1860,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5416.0,4652.0,6257.0,9.0,800000.0,3.0,5,putra
1861,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3997.0,6227.0,4629.0,20.0,1300000.0,10.0,25,putra
1862,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1984.0,8811.0,4177.0,9.0,550000.0,10.0,46,putra
1863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.0,9231.0,6745.0,12.25,600000.0,12.0,27,putri
1864,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2097.0,7975.0,3658.0,9.0,500000.0,24.0,159,putri
1865,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3987.0,6409.0,4418.0,12.0,800000.0,22.0,3,campur
1866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4287.0,6448.0,4427.0,9.0,500000.0,12.0,15,putra
1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847.0,13593.0,,9.9,400000.0,7.0,26,putra
1868,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9787.0,682.0,10435.0,14.0,1000000.0,21.0,32,putri
1869,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2702.0,9412.0,5027.0,16.0,750000.0,12.0,50,putri
1870,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5197.0,10143.0,3295.0,9.0,800000.0,10.0,7,putra
1871,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1784.0,8569.0,3805.0,12.0,1600000.0,7.0,39,putri
1872,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1758.0,8652.0,3824.0,13.2,1750000.0,12.0,2,putri
1873,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3330.0,7688.0,3180.0,15.75,750000.0,5.0,51,putri
1874,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1382.0,9685.0,3715.0,12.0,2250000.0,1.0,4,campur
1875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1265.0,8797.0,3036.0,12.0,1500000.0,15.0,5,putri
1876,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3216.0,8863.0,2223.0,9.0,2200000.0,6.0,2,putra
1877,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2473.0,8021.0,4428.0,12.0,1300000.0,22.0,36,putri
1878,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5242.0,14423.0,3614.0,9.0,500000.0,8.0,246,putri
1879,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6502.0,13169.0,4164.0,12.0,500000.0,16.0,36,putra
1880,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4521.0,9177.0,6831.0,12.0,600000.0,26.0,9,putra
1881,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4521.0,9177.0,6831.0,12.0,1050000.0,26.0,3,putra
1882,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4521.0,9177.0,6831.0,12.0,1050000.0,26.0,1,putra
1883,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9533.0,803.0,10190.0,15.0,1200000.0,7.0,3,putri
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847.0,13593.0,2901.0,9.9,400000.0,7.0,52,putra
1885,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1361.0,8871.0,2384.0,18.0,1700000.0,16.0,46,putra
1886,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1361.0,8871.0,2384.0,22.5,,2.0,3,putra
1887,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7714.0,15845.0,9413.0,9.0,470000.0,8.0,31,putra
1888,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4717.0,13848.0,3038.0,12.0,1400000.0,16.0,39,putra
1889,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2713.0,12712.0,3552.0,26.0,4500000.0,10.0,14,campur
1890,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3586.0,9738.0,1897.0,18.0,1300000.0,14.0,68,campur
1891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6078.0,13282.0,3755.0,9.0,700000.0,2.0,15,campur
1892,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,5350.0,15394.0,5208.0,9.0,450000.0,6.0,40,putra
1893,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1986.0,11873.0,3371.0,12.0,600000.0,9.0,31,putra
1894,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1986.0,11873.0,3371.0,16.0,,9.0,2,putra
1895,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5629.0,15676.0,5507.0,12.0,800000.0,4.0,30,putra
1896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8118.0,1944.0,9003.0,9.0,350000.0,17.0,8,putra
1897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,4996.0,9479.0,12.0,500000.0,4.0,29,campur
1898,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7790.0,16947.0,8980.0,9.0,600000.0,11.0,46,putri
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6826.0,15092.0,4751.0,6.0,350000.0,4.0,7,putra
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6826.0,15092.0,4751.0,16.0,450000.0,4.0,4,putra
1901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6725.0,15539.0,8204.0,9.0,500000.0,9.0,19,campur
1902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6736.0,15548.0,8216.0,9.0,600000.0,9.0,4,campur
1903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6732.0,15552.0,8208.0,12.5,850000.0,9.0,6,campur
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,843.0,10855.0,2545.0,9.0,500000.0,7.0,35,putra
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,10303.0,628.0,9.0,450000.0,16.0,17,putri
1906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,10303.0,628.0,14.0,500000.0,16.0,29,putri
1907,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,13808.0,,12.0,700000.0,12.0,9,putri
1908,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5910.0,13808.0,7831.0,12.0,900000.0,12.0,5,putri
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3166.0,7018.0,4720.0,7.5,400000.0,6.0,15,putra
1910,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2641.0,8636.0,2207.0,10.89,,14.0,227,putri
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,8274.0,4050.0,9.0,550000.0,4.0,5,putra
1912,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1675.0,9266.0,3959.0,9.0,370000.0,6.0,18,putri
1913,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2844.0,12845.0,3637.0,9.0,600000.0,2.0,189,putri
1914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3040.0,13088.0,3438.0,12.0,1000000.0,13.0,27,putri
1915,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,3307.0,11891.0,5321.0,9.0,750000.0,6.0,39,campur
1916,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1843.0,8607.0,2376.0,25.0,2250000.0,1.0,4,putri
1917,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1848.0,8604.0,2378.0,12.0,1600000.0,3.0,38,putri
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7392.0,5688.0,6922.0,12.0,330000.0,12.0,93,campur
1919,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3776.0,8933.0,2534.0,9.0,,2.0,16,putri
1920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6222.0,15742.0,7255.0,9.0,400000.0,4.0,29,putri
1921,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,15468.0,7706.0,16.0,600000.0,6.0,45,putra
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3281.0,12540.0,4960.0,9.0,600000.0,17.0,5,putri
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,9145.0,4558.0,12.0,400000.0,2.0,67,putra
1924,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1694.0,8391.0,3406.0,12.0,650000.0,10.0,59,putra
1925,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5702.0,7502.0,4788.0,12.0,450000.0,3.0,18,putri
1926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5702.0,7502.0,4788.0,12.0,500000.0,3.0,20,putri
1927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13473.0,3473.0,14300.0,17.2,350000.0,4.0,50,putra
1928,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,6158.0,15328.0,7479.0,12.0,500000.0,3.0,12,putra
1929,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4095.0,13334.0,2507.0,9.0,480000.0,5.0,36,putri
1930,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3483.0,6645.0,4902.0,14.56,2250000.0,3.0,13,putri
1931,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2638.0,11390.0,563.0,9.0,500000.0,6.0,33,putra
1932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5038.0,13542.0,2976.0,9.0,650000.0,4.0,8,campur
1933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5038.0,13542.0,2976.0,9.0,700000.0,4.0,7,campur
1934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5171.0,5009.0,5828.0,14.0,600000.0,10.0,6,campur
1935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.0,8755.0,2150.0,12.0,1000000.0,30.0,19,campur
1936,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.0,8755.0,2150.0,12.0,,30.0,10,campur
1937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5093.0,5110.0,5723.0,14.0,600000.0,5.0,18,campur
1938,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9228.0,1131.0,10192.0,14.0,200000.0,4.0,56,campur
1939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7508.0,17334.0,8064.0,15.0,550000.0,,31,putra
1940,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6339.0,14577.0,8108.0,12.0,400000.0,6.0,29,putri
1941,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4147.0,7754.0,3495.0,10.5,1500000.0,9.0,18,putra
1942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4147.0,7754.0,3495.0,10.5,2250000.0,1.0,2,putra
1943,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2202.0,10498.0,328.0,18.0,2200000.0,15.0,5,putra
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9485.0,19534.0,9266.0,9.0,250000.0,2.0,46,putra
1945,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5852.0,9240.0,4272.0,6.25,2000000.0,1.0,13,campur
