id,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,poi_1,poi_2,poi_3,size,price_monthly,room_count,total_call,gender
729,0,0,0,0,0,0,0,0,3638,11020,1357,9,400000,26,22,0
730,0,1,0,0,0,0,0,1,3474,8097,,18,850000,2,4,1
731,1,1,0,1,1,1,0,0,8451,1692,9144,9,1200000,9,18,0
732,0,1,1,0,0,1,0,1,9922,397,10782,12,600000,28,10,0
733,1,1,1,1,1,0,0,1,4327,9958,2480,9,1600000,36,21,0
734,1,1,1,1,1,1,0,0,9649,643,10327,25,1500000,32,9,0
735,0,1,1,1,1,1,0,0,10478,670,11140,9,583000,27,22,0
736,0,1,0,1,1,1,0,0,4616,6305,4646,9,650000,8,3,0
737,0,1,1,1,1,0,0,0,10149,281,10980,9,550000,10,2,0
738,1,1,,1,0,1,0,0,10348,311,11138,16,1000000,20,5,2
739,0,1,1,1,0,1,0,0,10331,282,11104,16,750000,20,9,2
740,1,1,1,1,1,1,0,0,10852,874,11543,9,1300000,69,1,0
741,0,0,0,1,1,1,0,0,10601,552,11366,9,350000,5,24,2
742,0,0,0,0,0,1,0,0,10714,733,,12,225000,9,18,0
743,0,1,0,0,0,0,0,0,10662,698,11358,15,550000,5,2,1
744,0,1,1,1,1,1,0,0,10853,873,11545,9,700000,69,16,0
745,0,1,0,0,0,1,0,0,10436,402,11229,9,600000,69,10,0
746,0,1,1,0,0,1,0,0,10792,833,11477,9,550000,20,4,2
747,0,1,0,1,1,1,0,1,5774,9982,3948,12,850000,12,61,0
748,0,0,0,0,0,0,0,1,914,10963,2330,12,550000,8,30,2
749,0,1,0,0,0,1,0,1,7122,11468,9453,15,650000,2,42,0
750,0,0,0,1,0,1,,1,2043,9508,4371,9,420000,13,35,2
751,0,0,0,1,1,0,0,1,3919,13284,2469,9,334000,4,59,0
752,0,0,0,0,1,0,0,0,5790,13205,3479,12,400000,8,35,2
753,1,1,1,1,1,1,0,1,2451,7795,3174,25,1250000,4,81,0
754,0,0,0,0,0,0,0,0,7233,2845,8194,9,292000,4,1,2
755,0,1,1,1,1,0,0,0,7270,2806,8226,12,650000,2,2,0
756,1,1,1,1,1,1,0,0,1221,8848,2700,14,1850000,10,27,2
757,0,0,0,0,0,0,0,0,1937,11241,855,9,350000,4,54,0
758,0,1,1,1,1,0,0,0,7270,2806,8224,9,640000,5,4,0
759,0,1,1,0,0,0,0,0,10728,766,11419,9,375000,16,11,2
760,0,0,1,,0,0,0,0,11125,1150,11800,,280000,8,10,0
761,0,0,1,1,1,0,0,1,9216,1058,,9,400000,40,46,0
762,0,0,1,0,0,1,0,0,10642,877,11273,9,350000,16,1,2
763,0,1,1,0,0,1,0,0,11374,1887,,12,475000,16,2,2
764,0,0,1,0,0,1,0,0,10365,779,10986,9,300000,27,12,2
765,0,0,,0,0,1,0,0,10650,940,11265,9,350000,3,2,0
766,1,1,1,1,1,1,0,0,10653,633,11458,12,700000,21,33,0
767,0,,0,0,0,0,0,1,10609,,11295,12,2000000,3,1,1
768,0,0,0,1,1,0,,1,10376,599,11042,12,500000,10,1,2
769,0,1,1,1,1,0,0,1,2839,9190,1782,16,,14,221,0
770,1,1,1,1,1,1,0,0,11374,1887,11852,9,750000,34,53,0
771,0,1,0,0,0,0,0,0,7618,17233,8437,9,450000,7,13,0
772,1,0,0,1,1,0,0,1,3683,8541,2718,16,1400000,14,1,2
773,1,1,1,1,1,1,0,1,8211,17513,9267,13.5,1000000,22,29,0
774,1,1,1,1,1,1,0,1,1672,8399,,12,2500000,8,18,1
775,1,1,1,1,1,1,0,1,2255,8076,2877,12,2000000,7,1,1
776,0,1,0,0,0,1,0,1,5545,4638,6192,9,,31,121,2
777,0,0,1,0,0,0,0,0,10650,899,11277,9,350000,11,10,0
778,0,1,1,0,0,0,0,0,10598,867,11225,9,420000,5,5,0
779,0,0,1,0,0,1,0,0,10608,937,11217,9,250000,14,8,2
780,0,1,1,0,0,1,0,0,10606,938,11215,9,600000,6,4,2
781,0,1,0,,0,1,0,0,10668,956,11282,9,375000,4,13,2
782,0,1,,0,0,0,0,,10484,518,11196,12,350000,27,12,0
783,0,1,0,0,0,0,0,0,10474,504,11187,16,360000,1,4,0
784,0,0,1,1,1,0,0,0,10514,556,11219,9,700000,15,17,0
785,0,1,1,,1,1,0,0,10485,596,11169,13.5,625000,12,5,0
786,0,1,1,1,1,1,0,0,10503,613,,15,840000,5,1,0
787,0,1,1,1,1,0,0,0,2632,8629,2213,12,700000,9,50,0
788,0,0,1,1,1,1,0,0,10462,527,11164,9,500000,,1,0
789,,0,0,1,1,0,0,0,804,9750,1764,7.5,550000,14,20,0
790,0,1,1,0,0,0,0,0,10461,626,11133,9,670000,4,1,2
791,0,,1,0,0,0,0,0,10465,625,11137,9,500000,4,1,2
792,0,1,1,1,1,0,0,0,10485,921,11083,9,800000,6,2,0
793,,1,1,1,1,1,0,1,5888,9248,4306,24,2500000,10,80,1
794,1,1,1,1,1,1,0,1,2128,7933,,12,1400000,12,33,2
795,0,1,0,0,0,1,0,1,4994,7184,4369,9,500000,15,56,0
796,0,0,0,0,0,1,0,0,1907,10931,4037,9,450000,4,30,0
797,0,1,0,0,0,0,0,1,,9529,12694,13.5,550000,9,2,2
798,0,0,1,0,0,1,0,1,1104,10547,1269,7.5,400000,8,37,2
799,0,1,1,0,0,0,0,1,6991,16780,7640,12,700000,12,3,2
800,0,0,1,,1,0,0,1,1409,10013,3738,12,700000,7,21,0
801,0,1,0,1,1,1,0,1,6049,15243,4445,20,417000,11,186,0
802,1,1,1,1,,,0,0,9404,999,10030,,1550000,14,14,2
803,1,1,1,1,1,0,0,1,2620,8785,2067,12,1000000,6,66,0
804,,1,1,1,1,1,0,0,5573,6850,4958,17.5,1350000,10,41,0
805,1,1,1,1,1,1,0,1,3378,9521,1864,25,3200000,1,34,1
806,1,1,1,1,1,1,0,0,1489,8566,3146,12,1300000,10,17,0
807,0,0,0,0,0,0,0,0,1489,8566,3146,9,2750000,8,3,2
808,0,0,0,0,0,0,0,1,5241,,5629,9,400000,14,57,2
809,,1,1,1,1,0,0,0,3037,7377,3471,16,850000,10,178,0
810,0,0,1,1,1,0,0,1,1489,8566,3146,9,900000,2,35,0
811,0,1,0,1,,0,0,1,4809,6259,4762,16,550000,4,109,0
812,0,0,1,1,1,0,0,1,1776,9536,1346,9,550000,10,24,2
813,0,0,0,0,0,1,0,1,3229,8320,2641,9,416666,7,25,2
814,0,0,0,0,0,0,0,0,4018,7678,6116,9,3000000,3,2,1
815,1,1,1,1,1,0,0,0,2935,7197,4456,14,1500000,8,27,0
816,1,1,1,1,1,1,0,0,2623,8783,2069,12,2000000,8,9,0
817,0,1,1,1,1,0,0,0,3224,6860,4592,12,,3,63,0
818,0,1,1,1,1,0,0,1,8512,1547,9288,12,950000,25,104,0
819,0,0,0,1,1,0,0,0,3760,12034,1511,9,700000,7,13,0
820,0,1,0,0,0,0,0,0,2887,9344,5209,10.5,,9,109,0
821,1,1,1,1,1,1,0,1,2014,8382,2584,14,1500000,10,43,0
822,1,1,1,1,1,1,0,1,2014,8382,2584,16,1650000,5,23,0
823,0,1,1,0,0,0,0,,8136,1923,9013,12,500000,13,29,0
824,0,1,1,0,0,0,0,1,7889,17390,8800,12,600000,20,29,2
825,0,1,1,0,1,1,0,1,9014,1535,9562,12,850000,38,116,0
826,0,0,,0,0,1,0,0,3340,6999,5015,12.25,400000,14,14,0
827,1,1,1,1,1,1,0,0,1805,9254,4095,12,1500000,9,32,0
828,1,1,,1,1,1,0,0,2401,7820,3174,12,2000000,10,21,1
829,1,1,1,1,1,1,0,0,6508,10106,4681,20,1500000,20,20,2
830,0,0,0,0,0,1,0,1,5131,14886,6018,10.5,300000,5,82,0
831,1,1,1,1,1,0,0,1,1757,8311,3395,18,1250000,7,19,0
832,0,0,1,1,1,0,0,0,760,10783,2486,6,550000,9,32,0
833,0,0,1,0,0,0,0,0,11354,1306,12111,9,370000,18,5,2
834,1,1,1,1,1,1,0,,2708,7756,4595,12,1250000,18,90,2
835,1,1,1,1,,1,0,0,2540,7507,3810,13.5,1500000,17,14,0
836,1,1,1,1,1,1,0,1,2636,7741,3145,16,2000000,22,87,0
837,1,1,1,1,1,1,0,1,4423,5677,5660,12,1500000,16,17,0
838,1,1,1,1,1,1,0,0,4613,14141,,18,2250000,20,39,0
839,1,1,1,1,1,0,0,1,9600,494,10433,12,1100000,9,38,0
840,0,1,0,0,0,0,,1,4276,7639,3643,12,625000,11,56,2
841,0,1,,1,1,1,0,0,2355,8571,2259,12,800000,10,70,0
842,0,1,0,1,1,1,0,0,2355,8571,2259,12,900000,9,27,1
843,0,1,0,1,1,1,0,0,2355,8571,2259,12,1200000,2,4,1
844,0,0,0,0,0,1,0,1,3231,6826,4503,9,450000,4,4,2
845,1,1,1,1,1,1,0,1,1361,8871,2384,18,1700000,16,52,2
846,0,0,0,0,,0,0,,37518,45192,38796,9,500000,4,20,1
847,0,0,0,0,0,1,0,1,2416,10798,4642,9,450000,4,24,0
848,0,0,0,1,1,0,0,1,879,10821,1854,14,400000,5,229,0
849,0,0,0,0,1,1,0,0,9489,1887,10652,12,290000,2,13,0
850,0,0,0,0,0,1,0,1,6952,8344,5662,9,400000,7,6,2
851,1,1,,1,1,0,0,1,4188,5979,4893,12,1500000,3,142,0
852,0,0,0,0,0,1,0,1,5901,6752,7909,15,500000,6,23,0
853,1,1,1,1,1,1,0,0,4164,13425,2598,12,2500000,25,18,0
854,1,1,1,1,1,1,0,1,3972,9188,2538,12,2250000,55,64,1
855,0,,0,0,0,0,0,0,6533,10457,4613,12,650000,8,49,0
856,0,0,0,0,0,0,0,1,6816,16049,8030,15,334000,8,11,0
857,0,1,1,1,1,,0,1,9777,841,10390,11.25,900000,21,18,0
858,1,1,1,1,1,1,0,1,2366,12230,3654,20,1500000,30,100,0
859,0,1,0,0,0,0,0,1,9802,286,10616,25,1500000,16,2,0
860,0,0,0,0,0,1,0,1,10053,682,10686,7.5,350000,14,15,0
861,0,0,1,0,0,0,0,0,4745,14483,3764,12,600000,16,79,2
862,1,1,1,1,1,1,0,1,4680,8448,3507,16,1300000,16,37,0
863,0,0,1,0,0,0,0,1,1183,9045,2291,9,375000,45,92,0
864,0,1,0,1,1,0,0,0,742,9306,2639,12,500000,2,23,1
865,0,0,1,0,1,1,0,0,28168,38081,27292,9,350000,4,7,0
866,0,1,0,1,1,,0,1,3339,8294,2706,9,800000,1,106,1
867,1,1,1,1,1,0,0,0,3987,12298,1771,20,1300000,1,34,2
868,0,0,0,1,1,0,0,0,5327,12955,3027,12.9,500000,5,15,2
869,0,0,,0,,1,0,1,8070,17140,9295,12.95,450000,3,10,2
870,0,0,1,1,1,0,0,0,5759,15705,5146,9,600000,24,42,0
871,0,0,1,1,1,0,0,0,1148,8955,3079,9,650000,8,14,0
872,0,,1,1,1,0,0,1,588,10163,1751,9,600000,8,89,0
873,1,1,1,1,1,1,,1,8344,17952,9119,9,1350000,11,24,0
874,0,0,0,0,0,1,0,1,7601,17519,7983,12,500000,,82,1
875,0,0,1,1,1,0,0,1,6240,3873,6967,16,500000,10,24,2
876,0,1,0,0,0,0,0,1,9784,7938,11873,,600000,6,27,1
877,0,0,1,1,1,0,0,1,2778,8602,2265,7.5,550000,12,153,0
878,1,1,1,1,1,1,0,0,1483,10740,924,17.5,3000000,,19,1
879,0,0,1,0,1,0,0,1,3499,12419,1607,12,700000,5,49,2
880,0,1,1,1,1,1,0,0,9248,800,10037,12,700000,28,8,0
881,0,1,1,1,1,1,0,1,3944,6172,4754,14,900000,36,93,0
882,0,1,1,0,1,0,0,1,8261,1817,9011,10.5,600000,8,8,0
883,1,1,1,0,0,1,0,1,4081,6108,4759,18,2000000,14,31,1
884,0,1,0,1,1,1,0,0,5154,13809,6873,9,,9,99,2
885,1,1,0,1,1,,0,0,1567,8605,3474,12,1500000,9,17,0
886,0,0,0,1,1,1,0,0,2902,7554,3293,9,475000,3,1,0
887,1,1,1,1,1,1,0,1,2933,7652,3179,20,1900000,1,7,0
888,1,1,1,1,1,0,0,0,2743,7860,2975,9,1100000,18,83,0
889,1,1,1,1,1,1,0,1,5337,13980,3358,12,1300000,10,52,2
890,0,1,1,0,0,0,0,1,1839,8422,3769,10.5,700000,20,39,0
891,0,1,0,0,0,1,0,1,1941,9509,1334,42,3000000,2,4,1
892,0,1,0,1,1,1,0,0,5483,14174,7147,15,600000,2,33,0
893,0,0,0,0,1,1,0,1,2380,9669,4716,9,500000,60,70,1
894,0,0,0,0,0,1,0,0,5196,14565,3738,9,1417000,4,4,1
895,0,1,0,1,1,0,0,1,9903,963,10479,10.2,600000,10,24,0
896,0,0,0,0,0,0,0,0,4979,14859,5683,12,350000,8,112,0
897,0,0,0,0,0,0,0,1,8642,18287,9361,9,500000,5,7,0
898,1,1,1,1,1,1,0,1,5898,5519,5792,16,1600000,2,9,0
899,0,,0,1,1,0,0,0,1155,9043,2332,10.5,700000,16,44,0
900,,1,0,1,1,0,0,1,6265,10284,4375,13.5,750000,3,44,2
901,1,1,1,1,1,1,0,0,2878,8874,2061,12,2000000,28,91,1
902,0,1,1,1,0,0,0,1,7181,16707,,12,600000,30,32,0
903,1,1,1,1,1,1,0,1,4645,13409,2699,21,2500000,10,50,1
904,0,0,0,0,0,1,0,0,2099,11382,4050,16,350000,10,174,2
905,1,1,1,1,1,1,0,1,4088,8111,3244,20,1700000,9,116,1
906,1,1,1,1,1,1,0,1,3293,12170,1356,16,2000000,8,16,2
907,0,1,1,1,1,0,0,0,3214,7290,5027,9,700000,4,44,2
908,1,1,1,1,1,1,0,1,,9185,1912,12,2250000,45,88,1
909,1,1,1,1,1,,0,1,4329,7671,3658,12,1850000,23,252,1
910,1,1,1,1,1,1,0,1,3353,8467,2584,12,2000000,32,121,1
911,,1,1,1,1,1,0,1,1881,8644,2306,12,2250000,36,93,1
912,,1,0,1,,0,0,1,9065,19100,8651,16,750000,8,25,0
913,1,1,1,1,,1,0,1,4296,7143,3955,12,1500000,7,230,1
914,1,1,1,1,1,1,0,1,3575,8672,2564,12,1850000,24,68,1
915,1,1,1,1,1,1,0,1,11733,1691,12508,12,675000,9,72,0
916,0,1,1,1,1,1,0,1,9845,1865,10221,16,1500000,10,3,0
917,0,1,,1,1,0,0,1,5822,15871,5734,12,750000,16,63,0
918,0,0,0,1,1,0,0,0,3316,6734,4531,9,500000,14,7,0
919,1,1,1,1,1,1,0,1,1392,9682,3725,12,1500000,4,36,0
920,0,1,0,0,0,1,0,1,6202,3846,7098,9,300000,18,70,2
921,0,1,0,1,1,1,0,0,710,10387,2917,9,900000,9,53,0
922,0,1,0,1,1,0,0,1,5374,10126,3485,,650000,12,51,0
923,0,1,1,,1,0,0,1,1393,8754,3317,9,850000,6,75,2
924,0,1,1,0,0,0,0,1,6287,15756,7360,12,525000,6,5,0
925,1,1,1,1,1,1,0,1,6273,14884,7894,12,1000000,10,46,0
926,0,1,1,0,1,0,0,1,3608,13163,2421,6.25,725000,7,69,0
927,0,0,0,0,1,0,0,1,8132,17956,8649,7.5,350000,13,40,0
928,1,1,1,1,1,1,0,1,3093,7738,3094,9,1200000,8,35,0
929,0,1,1,0,1,1,0,1,9067,1594,9586,12,850000,12,8,0
930,1,1,1,0,0,1,0,1,7132,3694,8505,16,1650000,1,12,1
931,1,1,1,0,0,1,0,1,7135,3696,8508,20,1850000,2,13,1
932,1,1,1,0,1,1,0,1,7132,3698,8506,35,1350000,1,7,1
933,0,0,1,0,1,1,0,1,7136,3699,8511,9,950000,1,24,1
934,0,0,0,0,0,1,0,1,7379,17174,7989,12,500000,9,1,2
935,0,0,0,0,0,0,0,0,6927,7588,5878,9,300000,4,16,2
936,0,1,1,1,1,0,0,1,3442,7780,3138,9,850000,19,5,0
937,0,0,0,1,1,1,0,1,3570,7632,3297,12,1200000,5,4,1
938,0,0,0,0,0,0,0,1,5351,9159,3808,9,500000,11,19,2
939,0,,0,1,1,1,0,1,7994,17380,8999,12,1000000,12,27,0
940,0,1,0,1,1,0,0,1,14443,24471,13900,9,350000,13,101,0
941,0,1,1,1,1,1,0,1,4520,5714,5123,12,700000,8,80,0
942,1,1,1,1,1,1,0,1,5357,15063,6281,12,1600000,3,117,1
943,0,1,1,0,0,1,0,0,2478,12422,3562,9,700000,8,3,0
944,0,1,1,1,1,1,0,0,2478,12422,3562,9,850000,6,21,0
945,0,0,1,1,1,0,0,0,2478,12422,3562,9,500000,15,18,0
946,0,1,0,0,0,0,0,1,8986,19015,8537,9,500000,17,14,0
947,0,0,0,,0,0,0,1,1670,8439,2851,9,750000,2,4,0
948,0,1,1,1,1,0,0,1,3449,7785,3137,9,850000,14,9,0
949,0,1,1,0,0,0,0,1,2478,12422,3562,9,500000,7,79,0
950,1,1,0,1,1,1,0,0,2549,12525,2501,25,1500000,5,6,0
951,,1,1,1,1,1,0,0,2549,12525,2501,24,850000,9,51,0
952,0,0,1,0,0,0,0,1,4121,9511,2495,7.5,500000,6,16,2
953,1,1,1,,1,1,0,0,2604,7911,4544,28,2000000,10,28,1
954,0,1,0,0,0,0,0,1,9600,494,10433,9,550000,13,2,0
955,1,1,1,1,1,1,0,1,6049,9028,4541,16,2000000,18,46,1
956,0,1,1,1,1,0,0,1,1489,8566,3146,20,750000,8,96,0
957,1,1,1,1,1,1,0,1,2649,8168,4723,9,1100000,15,280,1
958,0,,1,1,1,1,0,1,2902,7325,3602,7.5,550000,15,165,2
959,0,1,0,0,0,1,0,0,2196,9955,875,9,1100000,3,7,2
960,,1,0,0,0,1,0,1,5882,6739,7886,15,,3,7,0
961,0,1,1,1,1,0,0,0,1281,9249,1911,12,700000,32,89,0
962,1,1,0,1,1,1,0,0,2245,8482,,12,1500000,3,13,0
963,0,1,0,0,0,1,0,1,6014,9363,4394,9,500000,10,26,0
964,0,1,0,0,0,1,0,1,15197,18864,17438,12,350000,28,3,0
965,0,1,0,0,0,,0,1,5416,12519,3079,15,800000,10,27,0
966,0,1,1,0,0,1,0,1,2853,9954,1165,16,700000,14,109,2
967,0,0,0,0,0,0,0,1,3798,11838,1490,9,450000,6,13,0
968,0,1,1,,1,0,0,1,9042,1577,9572,12,710000,19,16,0
969,1,1,1,1,1,1,0,0,,13889,3246,16,2250000,2,64,1
970,0,1,0,1,1,1,0,1,5975,14534,3984,10,790000,9,58,1
971,1,1,0,1,1,1,0,1,1815,8877,4005,9,1300000,7,115,1
972,0,1,0,0,0,1,0,1,6988,7676,5908,16,750000,14,6,0
973,0,0,0,0,0,0,,1,5603,14678,7046,9,450000,15,3,0
974,0,1,1,1,1,0,0,0,3857,7801,3303,9,800000,21,12,0
975,1,1,1,1,1,1,0,1,1489,8566,3146,9,1300000,34,225,1
976,1,1,1,1,1,1,0,1,1489,8566,3146,12,1600000,34,34,1
977,1,1,1,1,1,1,0,1,1489,8566,3146,20,2000000,34,5,1
978,0,1,0,0,0,1,0,0,6796,8358,9015,48,750000,4,39,1
979,0,0,1,1,0,0,0,1,1913,10112,750,9,600000,11,32,2
980,0,1,0,0,0,0,0,0,3552,9590,5886,16,500000,3,23,0
981,1,1,1,1,1,1,,0,3288,8763,2335,15.75,1600000,3,34,2
982,1,1,0,1,1,1,0,0,1384,10538,960,9,1800000,4,23,2
983,0,1,1,1,1,1,0,1,4290,11478,1972,16,750000,13,17,0
984,0,1,0,0,0,0,,1,3215,12435,4935,9,550000,10,100,1
985,1,0,1,1,1,1,0,0,2652,12074,1402,12,1500000,8,29,0
986,0,0,0,1,,0,0,0,,10372,6357,7.5,450000,4,11,2
987,0,0,0,0,0,1,0,1,5557,14803,6889,16,400000,8,9,0
988,0,1,0,,1,1,0,1,5566,14810,6899,16,500000,8,23,0
989,0,1,0,,0,0,0,1,5596,14816,6942,12,500000,4,15,2
990,0,0,0,1,1,1,0,1,2063,8786,4259,9,500000,14,87,2
991,0,1,0,1,1,0,0,0,6688,7501,8815,12,700000,8,15,0
992,0,1,0,0,0,1,0,1,6305,8196,5077,15,700000,1,24,2
993,1,1,1,1,0,1,0,1,4356,9508,2712,12,2000000,10,28,1
994,0,1,1,1,1,1,0,1,5019,5773,5165,14,900000,2,72,1
995,0,1,1,1,1,1,0,1,4495,5739,5099,12,700000,8,51,0
996,0,0,0,1,1,0,0,0,1935,8123,3230,9,500000,5,39,0
997,1,1,1,1,1,1,0,1,3430,6620,4522,12,1700000,1,62,1
998,1,1,1,1,1,1,0,1,3430,6620,4522,12,1600000,4,75,1
999,1,1,1,1,1,1,0,1,3430,6620,4522,19.8,1800000,5,57,1
1000,0,1,0,0,1,0,0,0,6097,15759,6993,12,450000,4,114,0
1001,0,0,1,1,1,0,0,1,3591,10364,1558,12,650000,4,62,0
1002,0,0,0,1,1,0,0,0,3567,12342,5459,18,550000,1,15,0
1003,1,0,0,1,1,0,0,0,3567,12342,5459,40,440000,1,58,0
1004,0,0,0,0,0,1,0,0,12159,22116,11419,9,,5,40,1
1005,1,1,1,1,1,1,0,1,4157,13248,2431,9,2000000,4,4,1
1006,0,0,0,0,1,0,0,0,4428,,6684,9,300000,7,15,0
1007,0,0,0,0,1,0,0,,4428,8565,6684,9,325000,7,5,0
1008,0,0,0,0,1,0,0,0,4428,8565,6684,12,350000,7,56,0
1009,0,0,0,1,1,0,0,0,9965,19962,9362,7.5,375000,12,42,0
1010,0,1,1,0,1,1,0,0,7723,16867,8926,12,610000,6,12,0
1011,0,0,0,1,1,1,0,1,1137,9240,2042,12,600000,22,147,2
1012,0,1,1,0,0,1,0,0,4082,11674,1745,9,550000,3,22,0
1013,0,1,0,1,1,1,0,0,3862,6385,4469,12,700000,6,18,0
1014,0,0,0,1,1,0,0,0,773,10351,3007,9,750000,22,6,0
1015,0,0,0,1,1,0,0,0,5142,13232,7080,12,400000,9,57,0
1016,1,1,1,0,0,1,0,1,2219,11934,3772,16,1350000,47,20,1
1017,1,1,1,1,1,1,0,1,1592,8520,3395,12,2250000,37,53,1
1018,1,,1,1,1,1,1,1,3293,12170,1356,28,2000000,8,14,2
1019,1,1,1,1,1,1,0,1,1868,9242,4159,14,1500000,16,43,2
1020,1,1,1,1,,1,0,1,8381,17976,9169,12,600000,23,60,0
1021,0,1,1,1,1,1,0,1,4184,8531,6434,16,1250000,8,117,1
1022,0,0,0,0,0,0,0,1,3875,8047,6041,9,400000,5,35,1
1023,0,,0,0,0,,0,1,,8045,6039,,500000,5,17,2
1024,0,0,0,1,1,0,0,0,13617,3576,14379,10.5,300000,5,31,0
1025,0,1,0,1,1,0,0,0,13617,3576,14379,10.5,500000,1,17,0
1026,0,1,1,1,,1,0,0,2565,12030,1404,14,800000,8,124,0
1027,1,1,1,1,1,1,0,0,2565,12030,1404,,1500000,8,13,0
1028,1,1,1,1,1,1,0,1,4157,13248,2431,9,1600000,4,25,1
1029,0,,1,1,1,0,0,1,1845,8206,3360,9,1200000,13,24,2
1030,0,1,0,0,0,1,0,1,2873,12860,2772,6.25,400000,8,267,0
1031,0,,1,0,0,0,0,1,3860,8085,6033,16,700000,10,15,0
1032,0,1,0,,0,1,0,1,3908,8093,6085,12,600000,7,39,0
1033,0,1,1,1,1,0,0,1,6295,15761,7371,9,600000,4,49,0
1034,0,0,0,0,0,0,0,1,5455,9178,7758,9,300000,15,44,0
1035,0,1,0,1,1,0,0,1,,9207,7793,12,600000,15,72,1
1036,0,1,0,0,1,0,0,1,5522,9236,7828,7.5,450000,15,43,0
1037,0,0,0,1,1,0,0,1,4032,11267,1728,9,500000,2,33,2
1038,0,1,0,0,0,1,0,1,6817,16298,7829,16,500000,3,27,0
1039,0,0,0,0,0,0,0,1,2719,11512,685,9,250000,13,39,2
1040,0,0,0,0,0,0,0,1,2705,11420,597,9,250000,6,30,2
1041,0,1,0,0,0,1,0,1,5465,9237,7771,16,600000,2,6,0
1042,0,1,0,0,0,1,0,1,5458,9239,7765,7.5,450000,3,12,0
1043,0,1,1,0,0,0,0,1,3123,7306,3535,12,,10,87,2
1044,1,1,1,1,1,1,1,1,3892,8414,2932,25,2490000,30,109,1
1045,1,1,1,1,1,1,0,0,3489,9617,1889,25,2000000,8,34,1
1046,1,1,1,1,1,0,0,1,3812,6337,4569,9,1000000,,66,2
1047,0,0,1,1,1,1,0,1,2820,7555,3316,7.5,500000,13,95,0
1048,0,1,0,0,0,0,0,1,3707,10872,1473,9,600000,25,9,2
1049,0,0,0,0,0,0,0,1,2185,8655,2192,12,600000,3,11,0
1050,0,1,0,1,0,1,0,1,6374,15397,7768,12,900000,5,5,0
1051,1,1,1,1,1,0,0,1,835,10512,1567,17.5,1500000,2,23,0
1052,0,1,0,0,0,0,0,0,7910,17416,8816,9,625000,12,2,2
1053,0,0,0,1,1,0,0,0,5021,8473,3786,9,800000,10,10,0
1054,1,1,0,1,1,1,0,1,1980,8133,3063,12,1350000,5,3,0
1055,1,1,1,1,1,1,0,0,2165,7934,3787,9,1350000,2,13,0
1056,1,1,1,1,1,1,0,1,2219,11934,3772,16,1500000,47,32,1
1057,0,0,1,0,1,0,0,1,9594,999,10189,9,650000,2,5,0
1058,0,0,0,0,0,1,0,,2632,10124,876,9,250000,1,198,1
1059,0,0,1,1,1,0,0,0,2803,12450,4261,7.5,500000,28,166,0
1060,0,1,1,0,0,1,0,1,6920,10584,4996,14.4,550000,2,39,2
1061,0,0,0,0,0,0,0,1,3710,10876,1475,9,400000,6,51,2
1062,0,1,0,1,1,1,0,0,6261,7842,5160,9,750000,3,20,0
1063,1,0,0,1,1,1,0,0,6261,7842,5160,9,1000000,,27,0
1064,1,1,1,0,1,1,0,1,1972,8545,4050,20,2000000,18,7,0
1065,,1,1,0,1,1,0,1,1972,8545,4050,20,2000000,18,5,0
1066,0,0,0,0,0,1,0,0,1444,10281,3735,12,700000,3,7,1
1067,0,1,0,0,0,1,0,0,1493,10352,3770,12,1000000,2,11,1
1068,0,1,0,0,0,1,0,0,2478,12422,3562,12,500000,3,37,0
1069,1,,1,1,1,1,0,1,4761,12814,2519,12,1300000,5,31,0
1070,1,1,1,0,1,1,0,0,1537,10756,3684,12,2250000,24,12,0
1071,1,1,1,1,1,1,0,1,3153,12414,4858,12,1500000,20,38,0
1072,1,1,1,1,1,1,0,1,5826,5341,5832,16,1300000,34,14,1
1073,0,1,0,1,,0,0,0,3788,7969,3155,9,667000,20,31,0
1074,0,1,0,1,1,0,0,0,4277,7639,3643,12,700000,20,15,0
1075,0,1,1,0,0,0,0,1,7676,16798,8896,9,600000,11,57,0
1076,0,0,0,0,0,0,0,0,2316,11270,531,9,2500000,11,3,0
1077,0,0,0,0,0,0,,1,2050,9365,1467,9,1000000,2,1,2
1078,0,1,0,0,0,0,0,1,2090,9353,1475,36,350000,1,193,1
1079,0,1,0,1,1,0,0,0,5243,15121,5916,9,,1,9,0
1080,1,1,1,1,1,1,0,1,,13131,,15,1100000,6,172,1
1081,0,1,0,0,0,1,0,0,5092,14640,6226,9,600000,1,10,2
1082,0,0,1,1,1,1,0,1,1098,9027,2454,7.5,1000000,2,2,0
1083,0,1,1,1,1,1,0,1,2360,8106,2783,12,,,1,0
1084,1,1,1,1,1,1,0,0,2360,8106,2783,12,,2,3,0
1085,,0,0,1,1,1,0,0,2360,8106,2783,8.25,500000,12,1,0
1086,0,1,0,1,1,1,0,0,2360,8106,2783,12,650000,1,2,0
1087,0,1,1,1,1,0,0,0,4493,13968,3157,12,900000,17,47,0
1088,0,1,1,1,1,1,0,0,2161,10135,691,9,900000,6,9,0
1089,1,1,1,1,1,1,0,1,1167,8891,2954,16,2100000,6,61,1
1090,0,1,0,0,0,1,0,1,8868,17625,10220,12,500000,8,164,1
1091,0,0,1,0,0,0,0,1,1221,,1286,10.8,500000,12,11,0
1092,1,1,1,1,1,1,0,0,2614,7918,4562,35,,10,4,1
